app_name,act_com.google.android.gms.ads.adactivity,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,srv_com.google.firebase.messaging.firebasemessagingservice,srv_com.google.android.gms.measurement.appmeasurementservice,perm_com.google.android.c2dm.permission.receive,rcv_com.google.android.gms.measurement.appmeasurementreceiver,srv_com.google.android.gms.measurement.appmeasurementjobservice,perm_android.permission.read_phone_state,perm_android.permission.access_fine_location,srv_com.google.android.gms.ads.adservice,prv_com.google.android.gms.ads.mobileadsinitprovider,perm_android.permission.access_coarse_location,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,rcv_androidx.work.impl.background.systemalarm.constraintproxy$networkstateproxy,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterynotlowproxy,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterychargingproxy,srv_androidx.work.impl.background.systemalarm.systemalarmservice,rcv_androidx.work.impl.background.systemalarm.reschedulereceiver,rcv_androidx.work.impl.utils.forcestoprunnable$broadcastreceiver,rcv_androidx.work.impl.background.systemalarm.constraintproxyupdatereceiver,srv_androidx.work.impl.background.systemjob.systemjobservice,srv_com.google.android.gms.auth.api.signin.revocationboundservice,act_com.google.android.gms.auth.api.signin.internal.signinhubactivity,perm_android.permission.change_wifi_state,act_com.facebook.facebookactivity,used_requestnetwork,activity_started,write_file,used_sendtextmessage,has_fatal_exception,read_contacts,access_location,total_packets,total_bytes,unique_dest_ips,dns_queries,uncommon_ports_used,many_unique_ips,high_dns_queries,ip_only_traffic,frequent_beaconing_detected,suspicious_user_agent,avg_packet_size,max_packet_size,min_packet_size,std_packet_size,skew_packet_size,unique_flows,avg_flow_duration,flow_entropy,avg_inter_arrival_time,max_inter_arrival_time,min_inter_arrival_time,label
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7.814803429489359,17.496539376321653,1.6094379124341005,0.0,0,0,0,1,0,0,9.68220210324254,11.088476294450215,3.8918202981106265,10.192169567602134,0.4683479972522714,1.9459101490553128,0.0116370012005758,0.7155165123109537,0.0116370012005758,2.201559287855188,0.0,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7.696667081526462,17.495528514730637,1.791759469228055,0.0,0,0,0,1,0,0,9.799371338171834,11.088476294450215,3.8918202981106265,10.215872369805522,0.5040563426961504,1.9459101490553128,0.0133792770421662,0.7364451544816566,0.0133792770421662,2.7242406880377037,0.0,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,7.814803429489359,17.496539376321653,1.6094379124341005,0.0,0,0,0,1,0,0,9.68220210324254,11.088476294450215,3.8918202981106265,10.192169567602134,0.4683479972522714,1.9459101490553128,0.0116370012005758,0.7155165123109537,0.0116370012005758,2.201559287855188,0.0,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,7.696667081526462,17.495528514730637,1.791759469228055,0.0,0,0,0,1,0,0,9.799371338171834,11.088476294450215,3.8918202981106265,10.215872369805522,0.5040563426961504,1.9459101490553128,0.0133792770421662,0.7364451544816566,0.0133792770421662,2.7242406880377037,0.0,1
000E7209DAFCBBDD351F4E2B433E7CFC2B5C03F56A2B9CE1CF0841EE27360257,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,7.78155595923534,17.577096901387886,1.791759469228055,0.0,0,0,0,1,0,0,9.796014042914056,11.088476294450215,4.110873864173311,10.219507033852286,0.5017494619797761,1.9459101490553128,0.0071649399925976,0.7284247149642501,0.0071649399925976,2.405743306671502,0.0,1
000E2DD97692D742C6F7C2989FF1349D0DBA2BAFABEBF1220DC252D0E36679A7,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7.271703706887368,15.962236378985123,1.3862943611198906,0.0,0,0,0,1,0,0,8.691395763294667,11.088476294450215,4.110873864173311,9.788669753529543,0.2844501737426769,1.791759469228055,0.0158567441237553,0.7234557202935307,0.0158567441237553,2.063590697315248,0.0,1
000E2DD97692D742C6F7C2989FF1349D0DBA2BAFABEBF1220DC252D0E36679A7,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.572282542694008,15.95273645642978,2.19722457733622,0.0,0,0,0,1,0,0,9.381937611491947,11.088476294450215,3.8918202981106265,10.03640187283244,0.4160897769326806,2.4849066497880004,0.0238321939636714,0.8612377199955898,0.0238321939636714,2.334603287939879,0.0,1
000E2DD97692D742C6F7C2989FF1349D0DBA2BAFABEBF1220DC252D0E36679A7,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7.271703706887368,15.962236378985123,1.3862943611198906,0.0,0,0,0,1,0,0,8.691395763294667,11.088476294450215,4.110873864173311,9.788669753529543,0.2844501737426769,1.791759469228055,0.0158567441237553,0.7234557202935307,0.0158567441237553,2.063590697315248,0.0,1
000E2DD97692D742C6F7C2989FF1349D0DBA2BAFABEBF1220DC252D0E36679A7,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.572282542694008,15.95273645642978,2.19722457733622,0.0,0,0,0,1,0,0,9.381937611491947,11.088476294450215,3.8918202981106265,10.03640187283244,0.4160897769326806,2.4849066497880004,0.0238321939636714,0.8612377199955898,0.0238321939636714,2.334603287939879,0.0,1
000D690021E538EBDB9C23EC8662C1CF59A874829FB1F59A9AF8A0F5B59FA815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.461468176353717,15.654202912130415,1.791759469228055,0.0,0,0,0,1,0,0,9.19439991070877,11.088476294450215,4.110873864173311,9.944832192836088,0.3842352122086763,1.9459101490553128,0.0242594074959429,0.8056490942944471,0.0242594074959429,2.6259458862480827,0.0,1
