app_name,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,srv_com.google.android.gms.measurement.appmeasurementservice,perm_android.permission.read_phone_state,srv_com.google.android.gms.ads.adservice,prv_com.google.android.gms.ads.mobileadsinitprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,srv_com.google.android.gms.auth.api.signin.revocationboundservice,perm_android.permission.change_wifi_state,act_com.facebook.facebookactivity,used_requestnetwork,activity_started,has_fatal_exception,read_contacts,access_location,total_packets,unique_dest_ips,frequent_beaconing_detected,avg_packet_size,max_packet_size,min_packet_size,avg_flow_duration,flow_entropy,max_inter_arrival_time,label
com_msf_sbicap_securities,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8.36450810375059,2.3978952727983707,1,9.45599323555862,11.088476294450215,3.8918202981106265,0.0135673116658827,0.8350239172540477,2.5607277678445595,0
com_naturefit_doctor_app,1,1,0,0,0,0,1,0,1,0,0,0,0,0,8.230577217146454,1.9459101490553128,0,9.407349324561803,11.088476294450215,4.110873864173311,0.0148967092617961,0.7464393549517567,3.0247731752556697,0
com_mobisystems_msdict_embedded_wireless_oxford_dictionaryofenglish,1,1,0,1,1,1,1,0,1,0,0,0,0,1,8.145839612936841,2.302585092994046,0,9.414309476373816,11.088476294450215,3.8918202981106265,0.0163912083110872,0.7875406931556198,3.124164228389333,0
com_microsoft_office_officehubrow,1,0,0,0,0,1,1,0,0,0,0,0,0,1,9.83360142507196,2.19722457733622,0,9.940659151349616,11.088476294450215,3.8918202981106265,0.0032036633036696,0.7145858844039065,3.809517256436476,0
com_net_pvr,1,1,1,0,0,1,1,0,1,0,0,0,0,1,8.617400451833262,2.302585092994046,0,9.73055233791075,11.088476294450215,3.044522437723423,0.0105537179781507,0.745744182163201,3.66539393718878,0
com_netflix_mediaclient,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8.204671828950811,2.4849066497880004,1,9.258148818171971,11.088476294450215,3.8918202981106265,0.0166695482106131,0.927197247318325,2.3455850957064457,0
com_microsoft_office_excel,1,0,0,0,0,1,1,0,0,1,1,1,1,1,9.417760962825156,2.19722457733622,0,9.921849637981843,11.088476294450215,3.8918202981106265,0.00303151118726,0.7295914134837607,2.9990557950736925,0
com_microsoft_skydrive,1,0,0,0,0,1,1,0,0,1,0,0,0,1,8.807172622916703,2.3978952727983707,0,9.665441837474471,11.088476294450215,3.8918202981106265,0.0092198710052797,0.8002621956307214,2.745865574550898,0
com_mumbaiindians,1,1,0,0,0,0,1,0,1,0,0,0,0,1,7.791109510610028,2.302585092994046,1,9.211772679067808,11.088476294450215,3.8918202981106265,0.0229420017221385,0.8155647220513735,2.7304568273780547,0
com_nestopar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8.193676665955241,1.9459101490553128,0,9.51870902608877,11.088476294450215,3.8918202981106265,0.0153357137948527,0.7223227592475919,3.0896830315365245,0
